reportnumber,origin,filerid,filertype,filername,firstname,middleinitial,lastname,office,legislativedistrict,position,party,jurisdiction,jurisdictioncounty,jurisdictiontype,electionyear,amount,recordtype,fromdate,thrudate,debtdate,code,description,vendorname,vendoraddress,vendorcity,vendorstate,vendorzip
100440319,B.3,CLIBJ  040,Candidate,CLIBBORN JUDITH R,JUDITH,R,CLIBBORN,STATE REPRESENTATIVE,STATE REPRESENTATIVE,45,2,DEMOCRAT,LEG DISTRICT 45 - HOUSE,KING,Legislative,2012,1600,DEBT,6/1/11,6/30/11,6/30/11,Operation and Overhead,JUNE FUNDRAISING,RUDERMAN CONSULTING,11508 NE  107TH PLACE ,KIRKLAND,WA
100449544,B.3,CLIBJ  040,Candidate,CLIBBORN JUDITH R,JUDITH,R,CLIBBORN,STATE REPRESENTATIVE,STATE REPRESENTATIVE,21,2,DEMOCRAT,LEG DISTRICT 21 - HOUSE,SNOHOMISH,Legislative,2012,2500,DEBT,12/1/11,12/31/11,11/5/10,Operation and Overhead,WIN BONUS,TR STRATEGIES,1612 SPRINGWOOD AVENUE NE ,OLYMPIA,WA
100457716,B.3,CLIBJ  040,Candidate,CLIBBORN JUDITH R,JUDITH,R,CLIBBORN,STATE REPRESENTATIVE,STATE SENATOR,40,,DEMOCRAT,LEG DISTRICT 40 - SENATE,SKAGIT,Legislative,2012,225,DEBT,1/1/12,1/31/12,1/31/12,Management Services,JANUARY TREASURY,ARGO STRATEGIES,PO BOX 9100,SEATTLE,WA
100457727,B.3,DUNSH  291,Candidate,DUNSHEE HANS M,HANS,M,DUNSHEE,STATE REPRESENTATIVE,STATE SUPREME COURT JUSTICE,,9,NON PARTISAN,SUPREME COURT,,Judicial,2012,619.73,DEBT,1/17/12,1/31/12,1/31/12,,PRINTING,JOHNSON-COX COMPANY,726 PACIFIC AVE,TACOMA,WA
100458897,B.3,PHILB  111,Candidate,PHILLIPS BRETT,BRETT,,PHILLIPS,STATE REPRESENTATIVE,STATE REPRESENTATIVE,43,2,DEMOCRAT,LEG DISTRICT 43 - HOUSE,KING,Legislative,2012,75.8,DEBT,10/1/11,10/31/11,7/6/11,Operation and Overhead,REIMB. MTG EXP (TUTTA BELLA),CHOPP FRANK V,1414 DEXTER AVENUE N SUITE 210,SEATTLE,WA
100457885,B.3,SULLP  042,Candidate,SULLIVAN PATRICK J,PATRICK,J,SULLIVAN,STATE REPRESENTATIVE,STATE REPRESENTATIVE,43,2,DEMOCRAT,LEG DISTRICT 43 - HOUSE,KING,Legislative,2012,75.8,DEBT,10/1/11,10/31/11,7/6/11,Operation and Overhead,REIMB. MTG EXP (TUTTA BELLA),CHOPP FRANK V,1414 DEXTER AVENUE N SUITE 210,SEATTLE,WA
100458801,B.3,FARRT  408,Candidate,FARRELL TIMOTHY M,TIMOTHY,M,FARRELL,COUNTY ASSESSOR,STATE SENATOR,40,,DEMOCRAT,LEG DISTRICT 40 - SENATE,SKAGIT,Legislative,2012,219,DEBT,11/1/11,11/30/11,11/11/11,Fundraising,FUNDRAISER TRAVEL,WESTWIND AVIATION,56 WESTCOTT DRIVE,FRIDAY HARBOR,WA
100459370,B.3,RICHD  366,Candidate,RICHARDS DOUGLAS R,DOUGLAS,R,RICHARDS,STATE REPRESENTATIVE,STATE REPRESENTATIVE,43,2,DEMOCRAT,LEG DISTRICT 43 - HOUSE,KING,Legislative,2012,150,DEBT,4/1/11,4/30/11,3/31/11,Operation and Overhead,MARCH TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100450976,B.3,FLYNJ  055,Candidate,FLYNN JAMES J,JAMES,J,FLYNN,STATE REPRESENTATIVE,STATE REPRESENTATIVE,34,1,DEMOCRAT,LEG DISTRICT 34 - HOUSE,KING,Legislative,2012,300,DEBT,11/1/11,11/30/11,11/30/11,Operation and Overhead,NOVEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100439839,B.3,FROCD  111,Candidate,FROCKT DAVID S,DAVID,S,FROCKT,STATE REPRESENTATIVE,STATE REPRESENTATIVE,45,2,DEMOCRAT,LEG DISTRICT 45 - HOUSE,KING,Legislative,2012,1600,DEBT,10/1/11,10/31/11,10/31/11,Operation and Overhead,OCTOBER FUNDRAISING,RUDERMAN CONSULTING,11508 NE  107TH PLACE ,KIRKLAND,WA
100422644,B.3,WAGEJ  498,Candidate,WAGEMANN JOHN P,JOHN,P,WAGEMANN,STATE REPRESENTATIVE,STATE TREASURER,,,DEMOCRAT,"TREASURER, OFFICE OF STATE",,Statewide,2012,303.75,DEBT,6/1/11,6/30/11,6/30/11,,ACCOUNTING/COMPLIANCE,PROJECT ACCOUNTING SERVICES,603 STEWART ST STE 819,SEATTLE,WA
100440279,B.3,WAGEJ  498,Candidate,WAGEMANN JOHN P,JOHN,P,WAGEMANN,STATE REPRESENTATIVE,STATE REPRESENTATIVE,32,1,DEMOCRAT,LEG DISTRICT 32 - HOUSE,KING,Legislative,2012,300,DEBT,10/1/11,10/31/11,10/31/11,Operation and Overhead,OCTOBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100458738,B.3,FRAMN  111,Candidate,FRAME NOEL C,NOEL,C,FRAME,STATE REPRESENTATIVE,STATE REPRESENTATIVE,43,2,DEMOCRAT,LEG DISTRICT 43 - HOUSE,KING,Legislative,2012,75.8,DEBT,10/1/11,10/31/11,7/6/11,Operation and Overhead,REIMB. MTG EXP (TUTTA BELLA),CHOPP FRANK V,1414 DEXTER AVENUE N SUITE 210,SEATTLE,WA
100458832,B.3,THOMA  504,Candidate,THOMAS ACHIYAMMA I,ACHIYAMMA,I,THOMAS,SUPERIOR COURT JUDGE,STATE SENATOR,40,,DEMOCRAT,LEG DISTRICT 40 - SENATE,SKAGIT,Legislative,2012,219,DEBT,11/1/11,11/30/11,11/11/11,Fundraising,FUNDRAISER TRAVEL,WESTWIND AVIATION,56 WESTCOTT DRIVE,FRIDAY HARBOR,WA
100457797,B.3,MORRJ  273,Candidate,MORRIS JEFFREY R,JEFFREY,R,MORRIS,STATE REPRESENTATIVE,STATE REPRESENTATIVE,45,2,DEMOCRAT,LEG DISTRICT 45 - HOUSE,KING,Legislative,2012,1600,DEBT,10/1/11,10/31/11,10/31/11,Operation and Overhead,OCTOBER FUNDRAISING,RUDERMAN CONSULTING,11508 NE  107TH PLACE ,KIRKLAND,WA
100458843,B.3,LAWVB  411,Candidate,LAWVER BENJAMIN,BENJAMIN,,LAWVER,STATE REPRESENTATIVE,SUPERIOR COURT JUDGE,,19,NON PARTISAN,KING CO SUPERIOR COURT,KING,Judicial,2012,242.92,DEBT,1/1/12,1/31/12,1/31/12,,TREASURY SERVICES,ABBOT TAYLOR,349 16TH AVE E #30,SEATTLE,WA
100458952,B.3,INSLJ  110,Candidate,INSLEE JAY R,JAY,R,INSLEE,GOVERNOR,STATE REPRESENTATIVE,43,2,DEMOCRAT,LEG DISTRICT 43 - HOUSE,KING,Legislative,2012,300,DEBT,10/1/11,10/31/11,9/30/11,Operation and Overhead,SEPTEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100446309,B.3,RANKK  250,Candidate,RANKER KEVIN M,KEVIN,M,RANKER,STATE SENATOR,STATE REPRESENTATIVE,21,2,DEMOCRAT,LEG DISTRICT 21 - HOUSE,SNOHOMISH,Legislative,2012,2500,DEBT,12/1/11,12/31/11,11/5/10,Operation and Overhead,WIN BONUS,TR STRATEGIES,1612 SPRINGWOOD AVENUE NE ,OLYMPIA,WA
100440889,B.3,PETTE  118,Candidate,PETTIGREW ERIC,ERIC,,PETTIGREW,STATE REPRESENTATIVE,STATE REPRESENTATIVE,45,2,DEMOCRAT,LEG DISTRICT 45 - HOUSE,KING,Legislative,2012,1600,DEBT,6/1/11,6/30/11,6/30/11,Operation and Overhead,JUNE FUNDRAISING,RUDERMAN CONSULTING,11508 NE  107TH PLACE ,KIRKLAND,WA
100454577,B.3,HABIC  004,Candidate,HABIB CYRUS,CYRUS,,HABIB,STATE REPRESENTATIVE,STATE SUPREME COURT JUSTICE,,9,NON PARTISAN,SUPREME COURT,,Judicial,2012,619.73,DEBT,1/17/12,1/31/12,1/31/12,,PRINTING,JOHNSON-COX COMPANY,726 PACIFIC AVE,TACOMA,WA
100439846,B.3,MAXWM  056,Candidate,MAXWELL MARCIE E,MARCIE,E,MAXWELL,STATE REPRESENTATIVE,STATE REPRESENTATIVE,45,2,DEMOCRAT,LEG DISTRICT 45 - HOUSE,KING,Legislative,2012,1600,DEBT,6/1/11,6/30/11,6/30/11,Operation and Overhead,JUNE FUNDRAISING,RUDERMAN CONSULTING,11508 NE  107TH PLACE ,KIRKLAND,WA
100457835,B.3,PRENM  178,Candidate,PRENTICE MARGARITA L,MARGARITA,L,PRENTICE,STATE SENATOR,STATE REPRESENTATIVE,45,2,DEMOCRAT,LEG DISTRICT 45 - HOUSE,KING,Legislative,2012,1600,DEBT,10/1/11,10/31/11,10/31/11,Operation and Overhead,OCTOBER FUNDRAISING,RUDERMAN CONSULTING,11508 NE  107TH PLACE ,KIRKLAND,WA
100449616,B.3,PRENM  178,Candidate,PRENTICE MARGARITA L,MARGARITA,L,PRENTICE,STATE SENATOR,STATE REPRESENTATIVE,21,2,DEMOCRAT,LEG DISTRICT 21 - HOUSE,SNOHOMISH,Legislative,2012,250,DEBT,1/1/12,1/31/12,11/30/10,Operation and Overhead,NOVEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100440923,B.3,PRENM  178,Candidate,PRENTICE MARGARITA L,MARGARITA,L,PRENTICE,STATE SENATOR,ATTORNEY GENERAL,,,DEMOCRAT,"ATTORNEY GENERAL, OFFICE OF",,Statewide,2012,1210.5,DEBT,6/1/11,6/30/11,6/30/11,,ACCOUNTING/COMPLIANCE,PROJECT ACCOUNTING SERVICES,603 STEWART ST STE 819,SEATTLE,WA
100458860,B.3,HABIC  004,Candidate,HABIB CYRUS,CYRUS,,HABIB,STATE REPRESENTATIVE,STATE REPRESENTATIVE,48,2,DEMOCRAT,LEG DISTRICT 48 - HOUSE,KING,Legislative,2012,99,DEBT,3/1/12,3/31/12,3/30/12,Operation and Overhead,REIMB. BUSINESS LICENSE (DOL),ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100459083,B.3,HOLLR  118,Candidate,HOLLAND ROBERT E,ROBERT,E,HOLLAND,STATE REPRESENTATIVE,STATE REPRESENTATIVE,11,2,DEMOCRAT,LEG DISTRICT 11 - HOUSE,KING,Legislative,2012,300,DEBT,2/6/12,3/31/12,3/31/12,,DATA SERVICES,NGP VAN INC.,1101 15TH ST NW STE 500,WASHINGTON,DC
100461966,B.3,SCHUK  102,Candidate,SCHUBERT KEN L,KEN,L,SCHUBERT,SUPERIOR COURT JUDGE,STATE REPRESENTATIVE,45,2,DEMOCRAT,LEG DISTRICT 45 - HOUSE,KING,Legislative,2012,300,DEBT,11/1/11,11/30/11,11/30/11,Operation and Overhead,NOVEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100467015,B.3,SCHUK  102,Candidate,SCHUBERT KEN L,KEN,L,SCHUBERT,SUPERIOR COURT JUDGE,STATE REPRESENTATIVE,46,2,DEMOCRAT,LEG DISTRICT 46 - HOUSE,KING,Legislative,2012,711.75,DEBT,4/1/12,4/30/12,4/30/12,,ACCOUNTING/COMPLIANCE,PROJECT ACCOUNTING SERVICES,603 STEWART ST #819,SEATTLE,WA
100446319,B.3,PRENM  178,Candidate,PRENTICE MARGARITA L,MARGARITA,L,PRENTICE,STATE SENATOR,STATE REPRESENTATIVE,45,2,DEMOCRAT,LEG DISTRICT 45 - HOUSE,KING,Legislative,2012,1600,DEBT,10/1/11,10/31/11,10/31/11,Operation and Overhead,OCTOBER FUNDRAISING,RUDERMAN CONSULTING,11508 NE  107TH PLACE ,KIRKLAND,WA
100437973,B.3,PRENM  178,Candidate,PRENTICE MARGARITA L,MARGARITA,L,PRENTICE,STATE SENATOR,STATE REPRESENTATIVE,37,2,DEMOCRAT,LEG DISTRICT 37 - HOUSE,KING,Legislative,2012,300,DEBT,10/1/11,10/31/11,10/31/11,Operation and Overhead,OCTOBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100422066,B.3,FITZJ  166,Candidate,FITZGIBBON JOSEPH C,JOSEPH,C,FITZGIBBON,STATE REPRESENTATIVE,STATE REPRESENTATIVE,21,2,DEMOCRAT,LEG DISTRICT 21 - HOUSE,SNOHOMISH,Legislative,2012,150,DEBT,4/1/11,4/30/11,4/26/11,Operation and Overhead,APRIL TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100462364,B.3,WAGEJ  498,Candidate,WAGEMANN JOHN P,JOHN,P,WAGEMANN,STATE REPRESENTATIVE,SUPERIOR COURT JUDGE,,19,NON PARTISAN,KING CO SUPERIOR COURT,KING,Judicial,2012,444.58,DEBT,4/1/12,4/30/12,4/30/12,,TREASURY SERVICES,ABBOT TAYLOR,349 16TH AVE E #30,SEATTLE,WA
100463037,B.3,FRAMN  111,Candidate,FRAME NOEL C,NOEL,C,FRAME,STATE REPRESENTATIVE,STATE REPRESENTATIVE,43,2,DEMOCRAT,LEG DISTRICT 43 - HOUSE,KING,Legislative,2012,300,DEBT,10/1/11,10/31/11,9/30/11,Operation and Overhead,SEPTEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100439674,B.3,LITZS  040,Candidate,LITZOW STEPHEN R,STEPHEN,R,LITZOW,STATE SENATOR,STATE REPRESENTATIVE,43,2,DEMOCRAT,LEG DISTRICT 43 - HOUSE,KING,Legislative,2012,600,DEBT,1/1/11,1/31/11,1/28/11,Operation and Overhead,WEBHOSTING,NW PASSAGE CONSULTING,146 N CANAL STREET SUITE 303,SEATTLE,WA
100454758,B.3,GOLDP  840,Candidate,GOLDMARK PETER J,PETER,J,GOLDMARK,PUBLIC LANDS COMMISSIONER,STATE REPRESENTATIVE,43,2,DEMOCRAT,LEG DISTRICT 43 - HOUSE,KING,Legislative,2012,300,DEBT,11/1/11,11/30/11,11/30/11,Operation and Overhead,NOVEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100450158,B.3,SCHUK  102,Candidate,SCHUBERT KEN L,KEN,L,SCHUBERT,SUPERIOR COURT JUDGE,STATE REPRESENTATIVE,43,2,DEMOCRAT,LEG DISTRICT 43 - HOUSE,KING,Legislative,2012,300,DEBT,11/1/11,11/30/11,11/30/11,Operation and Overhead,NOVEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100462249,B.3,LADEJ2 408,Candidate,LADENBURG JOHN W SR,JOHN,W,LADENBURG,STATE SUPREME COURT JUSTICE,ATTORNEY GENERAL,,,DEMOCRAT,"ATTORNEY GENERAL, OFFICE OF",,Statewide,2012,19000,DEBT,1/1/12,1/31/12,1/31/12,,CONSULTING,NEW PARTNERS CONSULTING INC.,1250 EYE ST NW STE 200,WASHINGTON,DC
100458424,B.3,FLYNJ  055,Candidate,FLYNN JAMES J,JAMES,J,FLYNN,STATE REPRESENTATIVE,STATE REPRESENTATIVE,24,1,DEMOCRAT,LEG DISTRICT 24 - HOUSE,CLALLAM,Legislative,2012,150,DEBT,3/1/12,3/31/12,3/30/12,Operation and Overhead,MARCH TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100446149,B.3,CARLR  119,Candidate,CARLYLE REUVEN M,REUVEN,M,CARLYLE,STATE REPRESENTATIVE,STATE SENATOR,41,,REPUBLICAN,LEG DISTRICT 41 - SENATE,KING,Legislative,2012,1058.5,DEBT,11/1/11,11/30/11,11/2/11,,"PRINT,DESIGN/SHIP 5000 REMIT ENVELOPES",MERIDIAN PACIFIC INC,925 UNIVERSITY AVE,SACRAMENTO,CA
100449538,B.3,CARLR  119,Candidate,CARLYLE REUVEN M,REUVEN,M,CARLYLE,STATE REPRESENTATIVE,STATE SENATOR,41,,REPUBLICAN,LEG DISTRICT 41 - SENATE,KING,Legislative,2012,1058.5,DEBT,11/1/11,11/30/11,11/2/11,,"PRINT,DESIGN/SHIP 5000 REMIT ENVELOPES",MERIDIAN PACIFIC INC,925 UNIVERSITY AVE,SACRAMENTO,CA
100440355,B.3,GOLDP  840,Candidate,GOLDMARK PETER J,PETER,J,GOLDMARK,PUBLIC LANDS COMMISSIONER,STATE REPRESENTATIVE,43,2,DEMOCRAT,LEG DISTRICT 43 - HOUSE,KING,Legislative,2012,300,DEBT,2/1/11,2/28/11,1/31/11,Operation and Overhead,JANUARY TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100458051,B.3,GOLDP  840,Candidate,GOLDMARK PETER J,PETER,J,GOLDMARK,PUBLIC LANDS COMMISSIONER,STATE REPRESENTATIVE,45,2,DEMOCRAT,LEG DISTRICT 45 - HOUSE,KING,Legislative,2012,300,DEBT,11/1/11,11/30/11,11/30/11,Operation and Overhead,NOVEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100440305,B.3,CARLR  119,Candidate,CARLYLE REUVEN M,REUVEN,M,CARLYLE,STATE REPRESENTATIVE,STATE REPRESENTATIVE,26,2,REPUBLICAN,LEG DISTRICT 26 - HOUSE,PIERCE,Legislative,2012,62.97,DEBT,10/1/11,10/31/11,10/16/11,,OFFICE SUPPLIES/ WATER FOR KICKOFF,RICHARDS DOUGLAS R,P.O. BOX 1052,PORT ORCHARD,WA
100449633,B.3,VANDK  382,Candidate,VAN DE WEGE KEVIN W,KEVIN,W,VAN DE WEGE,STATE REPRESENTATIVE,STATE REPRESENTATIVE,34,1,DEMOCRAT,LEG DISTRICT 34 - HOUSE,KING,Legislative,2012,300,DEBT,11/1/11,11/30/11,11/30/11,Operation and Overhead,NOVEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100450278,B.3,FARRT  408,Candidate,FARRELL TIMOTHY M,TIMOTHY,M,FARRELL,COUNTY ASSESSOR,STATE REPRESENTATIVE,43,2,DEMOCRAT,LEG DISTRICT 43 - HOUSE,KING,Legislative,2012,129.79,DEBT,9/1/11,9/30/11,5/2/11,Operation and Overhead,REIMB. MTG EXP (MERCATO),CHOPP FRANK V,1414 DEXTER AVENUE N SUITE 210,SEATTLE,WA
100457825,B.3,MOSCL  043,Candidate,MOSCOSO LUIS S,LUIS,S,MOSCOSO,STATE REPRESENTATIVE,STATE REPRESENTATIVE,45,2,DEMOCRAT,LEG DISTRICT 45 - HOUSE,KING,Legislative,2012,300,DEBT,11/1/11,11/30/11,11/30/11,Operation and Overhead,NOVEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100457887,B.3,VANDK  382,Candidate,VAN DE WEGE KEVIN W,KEVIN,W,VAN DE WEGE,STATE REPRESENTATIVE,STATE SENATOR,40,,DEMOCRAT,LEG DISTRICT 40 - SENATE,SKAGIT,Legislative,2012,225,DEBT,1/1/12,1/31/12,1/31/12,Management Services,JANUARY TREASURY,ARGO STRATEGIES,PO BOX 9100,SEATTLE,WA
100459379,B.3,RICHD  366,Candidate,RICHARDS DOUGLAS R,DOUGLAS,R,RICHARDS,STATE REPRESENTATIVE,STATE REPRESENTATIVE,26,2,DEMOCRAT,LEG DISTRICT 26 - HOUSE,PIERCE,Legislative,2012,300,DEBT,11/1/11,11/30/11,11/30/11,Operation and Overhead,NOVEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100440879,B.3,MOSCL  043,Candidate,MOSCOSO LUIS S,LUIS,S,MOSCOSO,STATE REPRESENTATIVE,STATE REPRESENTATIVE,26,2,REPUBLICAN,LEG DISTRICT 26 - HOUSE,PIERCE,Legislative,2012,62.97,DEBT,10/1/11,10/31/11,10/16/11,,OFFICE SUPPLIES/ WATER FOR KICKOFF,RICHARDS DOUGLAS R,P.O. BOX 1052,PORT ORCHARD,WA
100458772,B.3,CLOUJ  336,Candidate,CLOUGH JERAME V,JERAME,V,CLOUGH,STATE REPRESENTATIVE,STATE REPRESENTATIVE,26,2,DEMOCRAT,LEG DISTRICT 26 - HOUSE,PIERCE,Legislative,2012,300,DEBT,11/1/11,11/30/11,11/30/11,Operation and Overhead,NOVEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100461042,B.3,JEFFT  485,Candidate,JEFFREYS TERRI M,TERRI,M,JEFFREYS,COUNTY COMMISSIONER,STATE REPRESENTATIVE,26,2,DEMOCRAT,LEG DISTRICT 26 - HOUSE,PIERCE,Legislative,2012,300,DEBT,11/1/11,11/30/11,11/30/11,Operation and Overhead,NOVEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100450146,B.3,BOWMW  102,Candidate,BOWMAN WILLIAM A,WILLIAM,A,BOWMAN,SUPERIOR COURT JUDGE,STATE REPRESENTATIVE,48,1,DEMOCRAT,LEG DISTRICT 48 - HOUSE,KING,Legislative,2012,373.5,DEBT,1/1/12,1/31/12,1/31/12,,ACCOUNTING/COMPLIANCE,PROJECT ACCOUNTING SERVICES,603 STEWART ST STE 819,SEATTLE,WA
100461815,B.3,RYU C  133,Candidate,RYU CINDY S,CINDY,S,RYU,STATE REPRESENTATIVE,STATE REPRESENTATIVE,26,2,DEMOCRAT,LEG DISTRICT 26 - HOUSE,PIERCE,Legislative,2012,300,DEBT,11/1/11,11/30/11,11/30/11,Operation and Overhead,NOVEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100466650,B.3,JOHNJ  277,Candidate,JOHNSON JILL D,JILL,D,JOHNSON,COUNTY COMMISSIONER,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,6040.75,DEBT,4/1/12,4/30/12,4/30/12,,ACCOUNTING/COMPLIANCE,PROJECT ACCOUNTING SERVICES,603 STEWART ST #819,SEATTLE,WA
100445751,B.3,GOLDP  840,Candidate,GOLDMARK PETER J,PETER,J,GOLDMARK,PUBLIC LANDS COMMISSIONER,STATE TREASURER,,,DEMOCRAT,"TREASURER, OFFICE OF STATE",,Statewide,2012,2100.03,DEBT,11/1/11,11/30/11,11/30/11,,CONSULTING/POSTAGE,SOUTH COVE STRATEGIES,422 YALE AVE N #507,SEATTLE,WA
100446393,B.3,RYU C  133,Candidate,RYU CINDY S,CINDY,S,RYU,STATE REPRESENTATIVE,STATE REPRESENTATIVE,44,1,DEMOCRAT,LEG DISTRICT 44 - HOUSE,KING,Legislative,2012,300,DEBT,11/1/11,11/30/11,11/30/11,Operation and Overhead,NOVEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100437850,B.3,CARLR  119,Candidate,CARLYLE REUVEN M,REUVEN,M,CARLYLE,STATE REPRESENTATIVE,STATE REPRESENTATIVE,45,2,DEMOCRAT,LEG DISTRICT 45 - HOUSE,KING,Legislative,2012,1600,DEBT,6/1/11,6/30/11,6/30/11,Operation and Overhead,JUNE FUNDRAISING,RUDERMAN CONSULTING,11508 NE  107TH PLACE ,KIRKLAND,WA
100461972,B.3,CLIFE  113,Candidate,CLIFTHORNE EVAN H,EVAN,H,CLIFTHORNE,STATE REPRESENTATIVE,STATE REPRESENTATIVE,43,2,DEMOCRAT,LEG DISTRICT 43 - HOUSE,KING,Legislative,2012,300,DEBT,10/1/11,10/31/11,9/30/11,Operation and Overhead,SEPTEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100462221,B.3,DUNSH  291,Candidate,DUNSHEE HANS M,HANS,M,DUNSHEE,STATE REPRESENTATIVE,STATE REPRESENTATIVE,43,2,DEMOCRAT,LEG DISTRICT 43 - HOUSE,KING,Legislative,2012,300,DEBT,10/1/11,10/31/11,9/30/11,Operation and Overhead,SEPTEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100462286,B.3,MORRJ  273,Candidate,MORRIS JEFFREY R,JEFFREY,R,MORRIS,STATE REPRESENTATIVE,STATE REPRESENTATIVE,43,2,DEMOCRAT,LEG DISTRICT 43 - HOUSE,KING,Legislative,2012,300,DEBT,10/1/11,10/31/11,9/30/11,Operation and Overhead,SEPTEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100457877,B.3,SEAQL  335,Candidate,SEAQUIST LARRY R,LARRY,R,SEAQUIST,STATE REPRESENTATIVE,STATE REPRESENTATIVE,26,2,DEMOCRAT,LEG DISTRICT 26 - HOUSE,PIERCE,Legislative,2012,300,DEBT,11/1/11,11/30/11,11/30/11,Operation and Overhead,NOVEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100457817,B.3,HILYB  177,Candidate,HILYER BRUCE W,BRUCE,W,HILYER,STATE SUPREME COURT JUSTICE,STATE REPRESENTATIVE,43,2,DEMOCRAT,LEG DISTRICT 43 - HOUSE,KING,Legislative,2012,150,DEBT,4/1/11,4/30/11,3/31/11,Operation and Overhead,MARCH TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100457893,B.3,DELLD  201,Candidate,DELLWO DENNIS A,DENNIS,A,DELLWO,STATE REPRESENTATIVE,STATE REPRESENTATIVE,26,2,DEMOCRAT,LEG DISTRICT 26 - HOUSE,PIERCE,Legislative,2012,300,DEBT,11/1/11,11/30/11,11/30/11,Operation and Overhead,NOVEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100458450,B.3,MULLM  027,Candidate,MULLET MARK D,MARK,D,MULLET,STATE SENATOR,STATE REPRESENTATIVE,26,2,DEMOCRAT,LEG DISTRICT 26 - HOUSE,PIERCE,Legislative,2012,300,DEBT,11/1/11,11/30/11,11/30/11,Operation and Overhead,NOVEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100462213,B.3,CLIBJ  040,Candidate,CLIBBORN JUDITH R,JUDITH,R,CLIBBORN,STATE REPRESENTATIVE,STATE SENATOR,40,,DEMOCRAT,LEG DISTRICT 40 - SENATE,SKAGIT,Legislative,2012,219,DEBT,11/1/11,11/30/11,11/11/11,Fundraising,FUNDRAISER TRAVEL,WESTWIND AVIATION,56 WESTCOTT DRIVE,FRIDAY HARBOR,WA
100462761,B.3,MULLM  027,Candidate,MULLET MARK D,MARK,D,MULLET,STATE SENATOR,STATE REPRESENTATIVE,48,1,DEMOCRAT,LEG DISTRICT 48 - HOUSE,KING,Legislative,2012,647.25,DEBT,11/1/11,11/30/11,11/30/11,,ACCOUNTING/COMPLIANCE,PROJECT ACCOUNTING SERVICES,603 STEWART ST STE 819,SEATTLE,WA
100463301,B.3,VIRKB  058,Candidate,VIRK BOBBY S,BOBBY,S,VIRK,STATE REPRESENTATIVE,STATE REPRESENTATIVE,40,1,DEMOCRAT,LEG DISTRICT 40 - HOUSE,SKAGIT,Legislative,2012,543.16,DEBT,4/1/12,4/30/12,4/30/12,,PRINTING,THE CONNECTIONS GROUP,600 STEWART ST #1316,SEATTLE,WA
100440827,B.3,LIIAM  204,Candidate,LIIAS MARKO S,MARKO,S,LIIAS,STATE REPRESENTATIVE,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,4609,DEBT,11/1/11,11/30/11,11/30/11,,ACCOUNTING/COMPLIANCE,PROJECT ACCOUNTING SERVICES,603 STEWART ST #819,SEATTLE,WA
